state_name,state_fips,year,model,scenario,reference_path,scenario_path,scenario_difference,scenario_shift_component,legacy_model_scenario_difference,remote_work_share,remote_work_time_saved,digital_media_minutes_narrow,screen_leisure_minutes_broad,in_person_social_minutes,care_burden_minutes,contribution_remote_work_time_saved,contribution_remote_work_share,contribution_digital_media_minutes_narrow,contribution_screen_leisure_minutes_broad,contribution_in_person_social_minutes,contribution_care_burden_minutes,scenario_adjustment_pre_lag,scenario_adjustment_post_lag,recursive_lag_multiplier,clamping_flag,main_driver,geography_type,state_abbr,model_label,scenario_label,manual_adjustment_component,legacy_model_scenario_path,mechanism_remote_work_flexibility,mechanism_digital_distraction,mechanism_online_matching,mechanism_in_person_social,mechanism_care_burden,sample_size,respondent_count_unweighted,commute_minutes_quality_state_year,commute_minutes_source_state_year,mean_commute_minutes_state_year,reference_care_burden_minutes_state_year,reference_commute_minutes_quality_state_year,reference_commute_minutes_source_state_year,reference_digital_media_minutes_narrow_state_year,reference_household_work_minutes_state_year,reference_in_person_social_minutes_state_year,reference_mean_commute_minutes_state_year,reference_remote_work_share_state_year,reference_remote_work_time_saved_roundtrip_minutes_state_year,reference_sample_size,reference_scenario_name,reference_screen_leisure_minutes_broad_state_year,reference_search_interest_online_dating_state_year,reference_unpaid_care_minutes_state_year,delta_remote_work_time_saved,delta_remote_work_share,reference_remote_work_share,reference_remote_work_time_saved,remote_work_scenario_adjustment_formula,remote_work_scenario_calibration_level,remote_work_scenario_beta_remote,remote_work_time_saved_unit,delta_screen_leisure_minutes_broad,reference_screen_leisure_minutes_broad,delta_digital_media_minutes_narrow,reference_digital_media_minutes_narrow,delta_in_person_social_minutes,reference_in_person_social_minutes,contribution_dating_search_interest,delta_dating_search_interest,dating_search_interest,reference_dating_search_interest,delta_care_burden_minutes,reference_care_burden_minutes
Idaho,16,2035,statistical_ridge,home_centered_digital_life_increases_care_work,59.6734107726,59.5997142888,-0.0736964838,-0.0736964838,-0.1222894868,0.1187803278,,,157.0447489263,,170.8916859546,,0.014289901,,-0.0018108857,,-0.0861754991,-0.0736964838,-0.0736964838,1.0,False,care burden,state,ID,Statistical baseline,More time at home increases care work,0.0,59.5511212858,0.014289901,0.0,0.0,0.0,-0.0879863848,20869,20869,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",20.3901992706,147.1861912431,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",-0.4935325072,99.0252912202,56.9725149688,20.3901992706,0.1011907414,4.1265987619,20869,baseline_continuation,153.182121762,50.1606944444,48.1609000229,,0.0175895864,0.1011907414,,,,,,3.8626271643,153.182121762,,,,,,,,,23.7054947114,147.1861912431
Missouri,29,2035,statistical_ridge,home_centered_digital_life_increases_care_work,55.6048167349,55.5316561402,-0.0731605946,-0.0731605946,-0.0972679751,0.0927224643,,,108.1402972334,,174.595339924,,0.0122581775,,-0.0018108857,,-0.0836078864,-0.0731605946,-0.0731605946,1.0,False,care burden,state,MO,Statistical baseline,More time at home increases care work,0.0,55.5075487598,0.0122581775,0.0,0.0,0.0,-0.0854187721,65627,65627,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",27.1873166434,151.5961541798,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",-8.9384790441,140.204477694,86.1119321314,27.1873166434,0.0776337473,4.2213065383,65627,baseline_continuation,104.2776700691,58.7898888889,11.3916764858,,0.0150887171,0.0776337473,,,,,,3.8626271643,104.2776700691,,,,,,,,,22.9991857442,151.5961541798
South Dakota,46,2035,statistical_ridge,home_centered_digital_life_increases_care_work,68.4074328033,68.3354133676,-0.0720194356,-0.0720194356,-0.0109896126,0.0470565561,,,108.9988414186,,161.7459716391,,0.0079431597,,-0.0018108857,,-0.0781517096,-0.0720194356,-0.0720194356,1.0,False,care burden,state,SD,Statistical baseline,More time at home increases care work,0.0,68.3964431907,0.0079431597,0.0,0.0,0.0,-0.0799625953,9617,9617,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",27.1873166434,140.2476924501,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",6.9066739198,113.750342632,46.7451980463,27.1873166434,0.037279239,2.0270449472,9617,baseline_continuation,105.1362142543,61.3743611111,26.4973498181,,0.0097773171,0.037279239,,,,,,3.8626271643,105.1362142543,,,,,,,,,21.4982791889,140.2476924501
North Dakota,38,2035,statistical_ridge,home_centered_digital_life_increases_care_work,64.4614732848,64.3902836761,-0.0711896087,-0.0711896087,0.0004500645,0.0626049399,,,99.9845689469,,161.0369210425,,0.0090939382,,-0.0018108857,,-0.0784726612,-0.0711896087,-0.0711896087,1.0,False,care burden,state,ND,Statistical baseline,More time at home increases care work,0.0,64.4619233493,0.0090939382,0.0,0.0,0.0,-0.0802835469,8404,8404,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",27.1873166434,139.4503532326,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",1.4981104368,113.5785413487,59.0336690492,27.1873166434,0.0514111176,2.7954606645,8404,baseline_continuation,96.1219417826,54.6734722222,25.8718118839,,0.0111938223,0.0514111176,,,,,,3.8626271643,96.1219417826,,,,,,,,,21.5865678098,139.4503532326
Georgia,13,2035,statistical_ridge,home_centered_digital_life_increases_care_work,56.1829950224,56.1119984685,-0.0709965539,-0.0709965539,-0.1750358772,0.1217755905,,,105.0518201067,,156.5093151901,,0.0150641214,,-0.0018108857,,-0.0842497896,-0.0709965539,-0.0709965539,1.0,False,care burden,state,GA,Statistical baseline,More time at home increases care work,0.0,56.0079591452,0.0150641214,0.0,0.0,0.0,-0.0860606753,111824,111824,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,133.3335522041,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",10.436133699,85.5593806119,55.1601510712,23.1890035501,0.1032330082,4.7877411893,111824,baseline_continuation,101.1891929423,60.3840555556,47.7741715922,,0.0185425823,0.1032330082,,,,,,3.8626271643,101.1891929423,,,,,,,,,23.175762986,133.3335522041
Florida,12,2035,statistical_ridge,home_centered_digital_life_increases_care_work,50.9386943271,50.8677653425,-0.0709289846,-0.0709289846,-0.1860820247,0.1918660997,,,53.5047573073,,160.9354857837,,0.0189831096,,-0.0018108857,,-0.0881012086,-0.0709289846,-0.0709289846,1.0,False,care burden,state,FL,Statistical baseline,More time at home increases care work,0.0,50.7526123024,0.0189831096,0.0,0.0,0.0,-0.0899120943,213167,213167,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,136.7002593469,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",11.6472972243,84.6495958206,56.824884521,23.1890035501,0.1684995944,7.8146753857,213167,baseline_continuation,49.642130143,58.8178055556,52.0506635263,,0.0233665053,0.1684995944,,,,,,3.8626271643,49.642130143,,,,,,,,,24.2352264368,136.7002593469
Texas,48,2035,statistical_ridge,home_centered_digital_life_increases_care_work,58.6732551777,58.6037649063,-0.0694902714,-0.0694902714,-0.1330516147,0.0912152083,,,164.6957436838,,169.1637234248,,0.0123980334,,-0.0018108857,,-0.0800774191,-0.0694902714,-0.0694902714,1.0,False,care burden,state,TX,Statistical baseline,More time at home increases care work,0.0,58.540203563,0.0123980334,0.0,0.0,0.0,-0.0818883048,292272,292272,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,147.1357125105,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",6.5304498415,127.1491075708,48.8542119529,23.1890035501,0.0759543412,3.5226109745,292272,baseline_continuation,160.8331165194,54.2386111111,19.9866049397,,0.0152608671,0.0759543412,,,,,,3.8626271643,160.8331165194,,,,,,,,,22.0280109143,147.1357125105
Wyoming,56,2035,statistical_ridge,home_centered_digital_life_increases_care_work,56.5639229043,56.4945656079,-0.0693572964,-0.0693572964,-0.0487477299,0.1789552602,,,153.779667213,,169.2961247976,,0.0163824273,,-0.0018108857,,-0.083928838,-0.0693572964,-0.0693572964,1.0,False,care burden,state,WY,Statistical baseline,More time at home increases care work,0.0,56.5151751744,0.0163824273,0.0,0.0,0.0,-0.0857397237,6199,6199,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",20.3901992706,146.2086504324,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",-2.4525815352,98.552661255,60.0744766152,20.3901992706,0.1587899616,6.4755179191,6199,baseline_continuation,149.9170400487,57.33575,47.6559891774,,0.0201652986,0.1587899616,,,,,,3.8626271643,149.9170400487,,,,,,,,,23.0874743651,146.2086504324
Tennessee,47,2035,statistical_ridge,home_centered_digital_life_increases_care_work,55.2673667661,55.1983324319,-0.0690343342,-0.0690343342,-0.1218377873,0.134707779,,,86.6443936439,,186.6735687967,,0.0151006316,,-0.0018108857,,-0.0823240801,-0.0690343342,-0.0690343342,1.0,False,care burden,state,TN,Statistical baseline,More time at home increases care work,0.0,55.1455289788,0.0151006316,0.0,0.0,0.0,-0.0841349658,74913,74913,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,164.0275375361,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",0.7929346847,127.0003207308,76.2269551095,23.1890035501,0.1161202559,5.3854260541,74913,baseline_continuation,82.7817664795,61.4042222222,37.0272168053,,0.0185875231,0.1161202559,,,,,,3.8626271643,82.7817664795,,,,,,,,,22.6460312606,164.0275375361
Ohio,39,2035,statistical_ridge,home_centered_digital_life_increases_care_work,55.9716993312,55.9027811825,-0.0689181486,-0.0689181486,-0.1188504008,0.0913877172,,,19.5308348979,,148.1418582542,,0.012328253,,-0.0018108857,,-0.0794355159,-0.0689181486,-0.0689181486,1.0,False,care burden,state,OH,Statistical baseline,More time at home increases care work,0.0,55.8528489304,0.012328253,0.0,0.0,0.0,-0.0812464016,122052,122052,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",27.1873166434,126.2904245816,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",-10.3482320138,98.8452024263,31.9546745377,27.1873166434,0.0762127436,4.144039984,122052,baseline_continuation,15.6682077336,61.6491388889,27.4452221553,,0.0151749736,0.0762127436,,,,,,3.8626271643,15.6682077336,,,,,,,,,21.8514336725,126.2904245816
California,06,2035,statistical_ridge,home_centered_digital_life_increases_care_work,50.9075768654,50.8387055408,-0.0688713246,-0.0688713246,-0.1777392443,0.0567915649,,,211.4907044539,,161.2172213354,,0.0101284159,,-0.0018108857,,-0.0771888549,-0.0688713246,-0.0688713246,1.0,False,care burden,state,CA,Statistical baseline,More time at home increases care work,0.0,50.7298376212,0.0101284159,0.0,0.0,0.0,-0.0789997405,393725,393725,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",20.3901992706,139.9838080091,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",21.2645238372,91.6257015367,-3.9893349367,20.3901992706,0.0443243934,1.8075664268,393725,baseline_continuation,207.6280772895,75.7898333333,48.3581064724,,0.0124671715,0.0443243934,,,,,,3.8626271643,207.6280772895,,,,,,,,,21.2334133262,139.9838080091
Michigan,26,2035,statistical_ridge,home_centered_digital_life_increases_care_work,52.7520713165,52.6842471452,-0.0678241713,-0.0678241713,-0.0972098052,0.0602654813,,,155.6378896539,,159.9601886715,,0.0095708114,,-0.0018108857,,-0.075584097,-0.0678241713,-0.0678241713,1.0,False,care burden,state,MI,Statistical baseline,More time at home increases care work,0.0,52.6548615113,0.0095708114,0.0,0.0,0.0,-0.0773949827,102725,102725,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",27.1873166434,139.1682184497,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",4.7716369926,102.6388684005,42.03084746,27.1873166434,0.0484846709,2.6363362016,102725,baseline_continuation,151.7752624896,72.7231388889,36.5293500492,,0.0117808103,0.0484846709,,,,,,3.8626271643,151.7752624896,,,,,,,,,20.7919702218,139.1682184497
New York,36,2035,statistical_ridge,home_centered_digital_life_increases_care_work,50.6560280273,50.5888077397,-0.0672202876,-0.0672202876,-0.1154113147,0.0342635973,,,204.1696145204,,127.0426726225,,0.0072861309,,-0.0018108857,,-0.0726955327,-0.0672202876,-0.0672202876,1.0,False,care burden,state,NY,Statistical baseline,More time at home increases care work,0.0,50.5406167126,0.0072861309,0.0,0.0,0.0,-0.0745064184,210150,210150,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",32.0788129322,107.0452999888,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",10.2420088109,91.1775902404,-9.2345374602,32.0788129322,0.0252950237,1.6228686651,210150,baseline_continuation,200.306987356,70.3643333333,15.8677097484,,0.0089685736,0.0252950237,,,,,,3.8626271643,200.306987356,,,,,,,,,19.9973726337,107.0452999888
Hawaii,15,2035,statistical_ridge,home_centered_digital_life_increases_care_work,55.6119771593,55.544845339,-0.0671318203,-0.0671318203,-0.0378692623,0.0533641319,,,158.2738525591,,142.843194532,,0.0086584044,,-0.0018108857,,-0.0739793391,-0.0671318203,-0.0671318203,1.0,False,care burden,state,HI,Statistical baseline,More time at home increases care work,0.0,55.574107897,0.0086584044,0.0,0.0,0.0,-0.0757902248,15107,15107,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",20.3901992706,122.4926674148,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",0.2439296725,88.5456870066,49.4756437866,20.3901992706,0.0427064127,1.7415845295,15107,baseline_continuation,154.4112253948,46.3063055556,33.9469804081,,0.0106577193,0.0427064127,,,,,,3.8626271643,154.4112253948,,,,,,,,,20.3505271173,122.4926674148
Rhode Island,44,2035,statistical_ridge,home_centered_digital_life_increases_care_work,47.4372097518,47.3703347641,-0.0668749877,-0.0668749877,-0.0991261131,0.0899861099,,,153.0793706612,,149.5458383646,,0.0118038013,,-0.0018108857,,-0.0768679033,-0.0668749877,-0.0668749877,1.0,False,care burden,state,RI,Statistical baseline,More time at home increases care work,0.0,47.3380836387,0.0118038013,0.0,0.0,0.0,-0.078678789,10239,10239,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",32.0788129322,128.4007136593,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",-0.1079794049,103.615288502,31.8299146988,32.0788129322,0.0754566893,4.8411220402,10239,baseline_continuation,149.2167434968,64.5291388889,24.7854251573,,0.0145294206,0.0754566893,,,,,,3.8626271643,149.2167434968,,,,,,,,,21.1451247053,128.4007136593
Indiana,18,2035,statistical_ridge,home_centered_digital_life_increases_care_work,56.9727374561,56.9072751453,-0.0654623108,-0.0654623108,-0.0660458405,0.0637309991,,,140.7385870602,,148.5659331387,,0.0096860108,,-0.0018108857,,-0.0733374359,-0.0654623108,-0.0654623108,1.0,False,care burden,state,IN,Statistical baseline,More time at home increases care work,0.0,56.9066916156,0.0096860108,0.0,0.0,0.0,-0.0751483216,71108,71108,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",27.1873166434,128.3919832632,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",7.312467657,126.0602877378,45.7376578341,27.1873166434,0.0518083886,2.8170621288,71108,baseline_continuation,136.8759598959,48.1095,2.3316955254,,0.0119226106,0.0518083886,,,,,,3.8626271643,136.8759598959,,,,,,,,,20.1739498755,128.3919832632
Alaska,02,2035,statistical_ridge,home_centered_digital_life_increases_care_work,62.9074511419,62.8453955341,-0.0620556078,-0.0620556078,-0.0424889371,0.0466643329,,,161.9342469934,,138.0647700838,,0.0079574885,,-0.0018108857,,-0.0682022106,-0.0620556078,-0.0620556078,1.0,False,care burden,state,AK,Statistical baseline,More time at home increases care work,0.0,62.8649622048,0.0079574885,0.0,0.0,0.0,-0.0700130963,6931,6931,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",20.3901992706,119.3034381427,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",2.4401663331,86.4627872796,37.0110902831,20.3901992706,0.0368693783,1.5035479398,6931,baseline_continuation,158.0716198291,70.0044722222,32.8406508632,,0.0097949546,0.0368693783,,,,,,3.8626271643,158.0716198291,,,,,,,,,18.7613319411,119.3034381427
Kentucky,21,2035,statistical_ridge,home_centered_digital_life_increases_care_work,55.6555440938,55.5942403245,-0.0613037693,-0.0613037693,-0.0717365941,0.0639108006,,,40.0933905455,,61.2573063983,,0.0096721818,,-0.0018108857,,-0.0691650654,-0.0613037693,-0.0613037693,1.0,False,care burden,state,KY,Statistical baseline,More time at home increases care work,0.0,55.5838074997,0.0096721818,0.0,0.0,0.0,-0.0709759511,47941,47941,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,42.2311085945,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",1.2042436418,33.3456841041,96.4729157159,23.1890035501,0.0520052124,2.4118981081,47941,baseline_continuation,36.2307633812,64.4424166667,8.8854244904,,0.0119055882,0.0520052124,,,,,,3.8626271643,36.2307633812,,,,,,,,,19.0261978038,42.2311085945
Nevada,32,2035,statistical_ridge,home_centered_digital_life_increases_care_work,51.0509619948,50.9900958368,-0.060866158,-0.060866158,-0.1003648717,0.1174864339,,,181.3637090934,,146.6287456592,,0.0133193089,,-0.0018108857,,-0.0723745812,-0.060866158,-0.060866158,1.0,False,care burden,state,NV,Statistical baseline,More time at home increases care work,0.0,50.9505971231,0.0133193089,0.0,0.0,0.0,-0.0741854669,31470,31470,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",20.3901992706,126.7196616464,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",14.0978435931,89.1500391805,10.9033607573,20.3901992706,0.1010915593,4.122554079,31470,baseline_continuation,177.501081929,73.4521666667,37.569622466,,0.0163948746,0.1010915593,,,,,,3.8626271643,177.501081929,,,,,,,,,19.9090840128,126.7196616464
South Carolina,45,2035,statistical_ridge,home_centered_digital_life_increases_care_work,52.5001038292,52.4408371278,-0.0592667014,-0.0592667014,-0.1334451443,0.2122269549,,,101.0248611178,,175.3998669165,,0.0184492329,,-0.0018108857,,-0.0759050485,-0.0592667014,-0.0592667014,1.0,False,care burden,state,SC,Statistical baseline,More time at home increases care work,0.0,52.3666586849,0.0184492329,0.0,0.0,0.0,-0.0777159342,57079,57079,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,154.5196080738,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",8.5568666737,153.6234470884,74.0512820132,23.1890035501,0.189517604,8.7894487817,57079,baseline_continuation,97.1622339535,65.5513611111,0.8961609854,,0.0227093509,0.189517604,,,,,,3.8626271643,97.1622339535,,,,,,,,,20.8802588427,154.5196080738
New Mexico,35,2035,statistical_ridge,home_centered_digital_life_increases_care_work,52.7652718074,52.7071184724,-0.0581533349,-0.0581533349,-0.1030682388,0.0535742213,,,157.2651932842,,131.2208540799,,0.0089711972,,-0.0018108857,,-0.0653136464,-0.0581533349,-0.0581533349,1.0,False,care burden,state,NM,Statistical baseline,More time at home increases care work,0.0,52.6622035686,0.0089711972,0.0,0.0,0.0,-0.0671245321,20731,20731,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",20.3901992706,113.2541197269,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",-0.3612658924,83.3354869015,35.5382246163,20.3901992706,0.0425314822,1.7344507941,20731,baseline_continuation,153.4025661199,44.8348055556,29.9186328255,,0.0110427391,0.0425314822,,,,,,3.8626271643,153.4025661199,,,,,,,,,17.966734353,113.2541197269
Oklahoma,40,2035,statistical_ridge,home_centered_digital_life_increases_care_work,58.8940856526,58.8365043629,-0.0575812897,-0.0575812897,-0.0723559734,0.0844016405,,,113.3793123991,,148.5998076549,,0.0111480003,,-0.0018108857,,-0.0669184043,-0.0575812897,-0.0575812897,1.0,False,care burden,state,OK,Statistical baseline,More time at home increases care work,0.0,58.8217296792,0.0111480003,0.0,0.0,0.0,-0.06872929,39219,39219,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,130.1916301974,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",7.5921427071,108.4561031132,44.9146247072,23.1890035501,0.070679452,3.2779721272,39219,baseline_continuation,109.5166852347,59.0133333333,21.7355270843,,0.0137221885,0.070679452,,,,,,3.8626271643,109.5166852347,,,,,,,,,18.4081774575,130.1916301974
West Virginia,54,2035,statistical_ridge,home_centered_digital_life_increases_care_work,51.3121476259,51.2585045613,-0.0536430646,-0.0536430646,-0.0763562689,0.0917238824,,,97.6631856365,,147.0869371186,,0.011555758,,-0.0018108857,,-0.0633879369,-0.0536430646,-0.0536430646,1.0,False,care burden,state,WV,Statistical baseline,More time at home increases care work,0.0,51.2357913569,0.011555758,0.0,0.0,0.0,-0.0651988226,18460,18460,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,129.649934491,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",-1.8375333504,108.4271572943,65.6513014589,23.1890035501,0.0774997807,3.5942853812,18460,baseline_continuation,93.8005584722,46.6358055556,21.2227771967,,0.0142241017,0.0774997807,,,,,,3.8626271643,93.8005584722,,,,,,,,,17.4370026276,129.649934491
Arkansas,05,2035,statistical_ridge,home_centered_digital_life_increases_care_work,56.2511323016,56.1976238952,-0.0535084065,-0.0535084065,-0.0668328997,0.1211445986,,,107.8792402661,,148.615559335,,0.0132951741,,-0.0018108857,,-0.0649926948,-0.0535084065,-0.0535084065,1.0,False,care burden,state,AR,Statistical baseline,More time at home increases care work,0.0,56.1842994019,0.0132951741,0.0,0.0,0.0,-0.0668035805,32279,32279,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,130.7371136029,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",4.2920994273,108.5257673824,50.0294203376,23.1890035501,0.1047794318,4.8594612326,32279,baseline_continuation,104.0166131017,43.6968333333,22.2113462204,,0.0163651668,0.1047794318,,,,,,3.8626271643,104.0166131017,,,,,,,,,17.8784457321,130.7371136029
Louisiana,22,2035,statistical_ridge,home_centered_digital_life_increases_care_work,57.0991086294,57.0467531771,-0.0523554523,-0.0523554523,-0.0496442991,0.0883751467,,,146.5398110062,,94.654989811,,0.0109176609,,-0.0018108857,,-0.0614622275,-0.0523554523,-0.0523554523,1.0,False,care burden,state,LA,Statistical baseline,More time at home increases care work,0.0,57.0494643303,0.0109176609,0.0,0.0,0.0,-0.0632731132,45983,45983,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,77.7477189088,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",13.972146164,71.7321965351,49.9486634946,23.1890035501,0.0749364854,3.4754048518,45983,baseline_continuation,142.6771838419,67.9771944444,6.0155223737,,0.0134386613,0.0749364854,,,,,,3.8626271643,142.6771838419,,,,,,,,,16.9072709022,77.7477189088
Alabama,01,2035,statistical_ridge,home_centered_digital_life_increases_care_work,53.4121034101,53.3606668417,-0.0514365683,-0.0514365683,-0.0672264293,0.0878382073,,,64.2179981683,,89.0896842361,,0.0111946417,,-0.0018108857,,-0.0608203243,-0.0514365683,-0.0514365683,1.0,False,care burden,state,AL,Statistical baseline,More time at home increases care work,0.0,53.3448769808,0.0111946417,0.0,0.0,0.0,-0.06263121,53710,53710,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,72.3589905758,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",-9.3274501121,92.243453524,24.9708566893,23.1890035501,0.0740586074,3.4346906212,53710,baseline_continuation,60.3553710039,67.6843611111,-19.8844629482,,0.0137795998,0.0740586074,,,,,,3.8626271643,60.3553710039,,,,,,,,,16.7306936604,72.3589905758
Mississippi,28,2035,statistical_ridge,home_centered_digital_life_increases_care_work,54.5298637481,54.4838601996,-0.0460035485,-0.0460035485,-0.0458116835,0.1370857547,,,115.5552278871,,146.558384733,,0.0147019521,,-0.0018108857,,-0.0588946148,-0.0460035485,-0.0460035485,1.0,False,care burden,state,MS,Statistical baseline,More time at home increases care work,0.0,54.4840520646,0.0147019521,0.0,0.0,0.0,-0.0607055005,29938,29938,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,130.357422798,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",8.8976919999,108.9035849117,46.1151737046,23.1890035501,0.1189889704,5.5184713131,29938,baseline_continuation,111.6926007228,60.6266666667,21.4538378863,,0.0180967843,0.1189889704,,,,,,3.8626271643,111.6926007228,,,,,,,,,16.200961935,130.357422798
