state_name,state_fips,year,model,scenario,reference_path,scenario_path,scenario_difference,scenario_shift_component,legacy_model_scenario_difference,remote_work_share,remote_work_time_saved,digital_media_minutes_narrow,screen_leisure_minutes_broad,in_person_social_minutes,care_burden_minutes,contribution_remote_work_time_saved,contribution_remote_work_share,contribution_digital_media_minutes_narrow,contribution_screen_leisure_minutes_broad,contribution_in_person_social_minutes,contribution_care_burden_minutes,scenario_adjustment_pre_lag,scenario_adjustment_post_lag,recursive_lag_multiplier,clamping_flag,main_driver,geography_type,state_abbr,model_label,scenario_label,manual_adjustment_component,legacy_model_scenario_path,mechanism_remote_work_flexibility,mechanism_digital_distraction,mechanism_online_matching,mechanism_in_person_social,mechanism_care_burden,sample_size,respondent_count_unweighted,commute_minutes_quality_state_year,commute_minutes_source_state_year,mean_commute_minutes_state_year,reference_care_burden_minutes_state_year,reference_commute_minutes_quality_state_year,reference_commute_minutes_source_state_year,reference_digital_media_minutes_narrow_state_year,reference_household_work_minutes_state_year,reference_in_person_social_minutes_state_year,reference_mean_commute_minutes_state_year,reference_remote_work_share_state_year,reference_remote_work_time_saved_roundtrip_minutes_state_year,reference_sample_size,reference_scenario_name,reference_screen_leisure_minutes_broad_state_year,reference_search_interest_online_dating_state_year,reference_unpaid_care_minutes_state_year,delta_remote_work_time_saved,delta_remote_work_share,reference_remote_work_share,reference_remote_work_time_saved,remote_work_scenario_adjustment_formula,remote_work_scenario_calibration_level,remote_work_scenario_beta_remote,remote_work_time_saved_unit,delta_screen_leisure_minutes_broad,reference_screen_leisure_minutes_broad,delta_digital_media_minutes_narrow,reference_digital_media_minutes_narrow,delta_in_person_social_minutes,reference_in_person_social_minutes,contribution_dating_search_interest,delta_dating_search_interest,dating_search_interest,reference_dating_search_interest,delta_care_burden_minutes,reference_care_burden_minutes
New York,36,2035,statistical_ridge,online_life_helps_matching,50.6560280273,50.7166489457,0.0606209184,0.0606209184,0.0117089326,,,,,,,,,,,,,0.0606209184,0.0606209184,1.0,False,online matching / digital social life,state,NY,Statistical baseline,Online life helps matching,0.0,50.6677369599,0.0,0.0,0.0606209184,0.0,0.0,210150,210150,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",32.0788129322,107.0452999888,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",10.2420088109,91.1775902404,-9.2345374602,32.0788129322,0.0252950237,1.6228686651,210150,baseline_continuation,200.306987356,70.3643333333,15.8677097484,,,,,,,,,,,,,,,0.0606209184,3.7964106987,74.160744032,70.3643333333,,
Tennessee,47,2035,statistical_ridge,online_life_helps_matching,55.2673667661,55.3285163553,0.0611495892,0.0611495892,0.0127834008,,,,,,,,,,,,,0.0611495892,0.0611495892,1.0,False,online matching / digital social life,state,TN,Statistical baseline,Online life helps matching,0.0,55.280150167,0.0,0.0,0.0611495892,0.0,0.0,74913,74913,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,164.0275375361,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",0.7929346847,127.0003207308,76.2269551095,23.1890035501,0.1161202559,5.3854260541,74913,baseline_continuation,82.7817664795,61.4042222222,37.0272168053,,,,,,,,,,,,,,,0.0611495892,3.8295189315,65.2337411537,61.4042222222,,
California,06,2035,statistical_ridge,online_life_helps_matching,50.9075768654,50.9687264546,0.0611495892,0.0611495892,0.0113697492,,,,,,,,,,,,,0.0611495892,0.0611495892,1.0,False,online matching / digital social life,state,CA,Statistical baseline,Online life helps matching,0.0,50.9189466147,0.0,0.0,0.0611495892,0.0,0.0,393725,393725,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",20.3901992706,139.9838080091,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",21.2645238372,91.6257015367,-3.9893349367,20.3901992706,0.0443243934,1.8075664268,393725,baseline_continuation,207.6280772895,75.7898333333,48.3581064724,,,,,,,,,,,,,,,0.0611495892,3.8295189315,79.6193522648,75.7898333333,,
District of Columbia,11,2035,statistical_ridge,online_life_helps_matching,47.6031133833,47.6642629725,0.0611495892,0.0611495892,0.0118146652,,,,,,,,,,,,,0.0611495892,0.0611495892,1.0,False,online matching / digital social life,state,DC,Statistical baseline,Online life helps matching,0.0,47.6149280485,0.0,0.0,0.0611495892,0.0,0.0,6547,6547,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,138.0042255415,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",32.1676059899,110.47377729,-15.309941466,23.1890035501,0.0323724446,1.5013694653,6547,baseline_continuation,150.4757907061,76.2176388889,27.5304482515,,,,,,,,,,,,,,,0.0611495892,3.8295189315,80.0471578204,76.2176388889,,
Virginia,51,2035,statistical_ridge,online_life_helps_matching,52.1179111455,52.1798537409,0.0619425954,0.0619425954,0.0126034767,,,,,,,,,,,,,0.0619425954,0.0619425954,1.0,False,online matching / digital social life,state,VA,Statistical baseline,Online life helps matching,0.0,52.1305146222,0.0,0.0,0.0619425954,0.0,0.0,89404,89404,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,147.1838918643,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",19.928007148,116.2305524762,33.2617099061,23.1890035501,0.0710219686,3.2938573634,89404,baseline_continuation,162.7824305581,55.0737222222,30.9533393882,,,,,,,,,,,,,,,0.0619425954,3.8791812808,58.952903503,55.0737222222,,
South Carolina,45,2035,statistical_ridge,online_life_helps_matching,52.5001038292,52.5620464246,0.0619425954,0.0619425954,0.0128661502,,,,,,,,,,,,,0.0619425954,0.0619425954,1.0,False,online matching / digital social life,state,SC,Statistical baseline,Online life helps matching,0.0,52.5129699794,0.0,0.0,0.0619425954,0.0,0.0,57079,57079,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,154.5196080738,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",8.5568666737,153.6234470884,74.0512820132,23.1890035501,0.189517604,8.7894487817,57079,baseline_continuation,97.1622339535,65.5513611111,0.8961609854,,,,,,,,,,,,,,,0.0619425954,3.8791812808,69.4305423919,65.5513611111,,
Pennsylvania,42,2035,statistical_ridge,online_life_helps_matching,50.9222298757,50.9844368065,0.0622069308,0.0622069308,0.0116234661,,,,,,,,,,,,,0.0622069308,0.0622069308,1.0,False,online matching / digital social life,state,PA,Statistical baseline,Online life helps matching,0.0,50.9338533419,0.0,0.0,0.0622069308,0.0,0.0,134347,134347,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",32.0788129322,95.3462835445,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",21.996915534,70.2500780245,31.3063995778,32.0788129322,0.0686892366,4.4069383452,134347,baseline_continuation,106.121280725,64.2384722222,25.0962055201,,,,,,,,,,,,,,,0.0622069308,3.8957353972,68.1342076194,64.2384722222,,
Kansas,20,2035,statistical_ridge,online_life_helps_matching,58.9404265175,59.0026334482,0.0622069308,0.0622069308,0.0126222362,,,,,,,,,,,,,0.0622069308,0.0622069308,1.0,False,online matching / digital social life,state,KS,Statistical baseline,Online life helps matching,0.0,58.9530487536,0.0,0.0,0.0622069308,0.0,0.0,30694,30694,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",27.1873166434,137.1797812254,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",11.6166209519,112.4803530352,36.8970529131,27.1873166434,0.0457037054,2.4851222235,30694,baseline_continuation,112.9861259745,56.6657222222,24.6994281902,,,,,,,,,,,,,,,0.0622069308,3.8957353972,60.5614576194,56.6657222222,,
Iowa,19,2035,statistical_ridge,online_life_helps_matching,59.0078680007,59.0703392669,0.0624712662,0.0624712662,0.0123930848,,,,,,,,,,,,,0.0624712662,0.0624712662,1.0,False,online matching / digital social life,state,IA,Statistical baseline,Online life helps matching,0.0,59.0202610855,0.0,0.0,0.0624712662,0.0,0.0,33759,33759,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",27.1873166434,185.7986469888,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",8.3282330536,171.3836982288,40.6150879246,27.1873166434,0.054368471,2.9562656726,33759,baseline_continuation,179.7335795271,58.5502777778,14.41494876,,,,,,,,,,,,,,,0.0624712662,3.9122895136,62.4625672914,58.5502777778,,
Nebraska,31,2035,statistical_ridge,online_life_helps_matching,61.9279769546,61.9904482208,0.0624712662,0.0624712662,0.0130105711,,,,,,,,,,,,,0.0624712662,0.0624712662,1.0,False,online matching / digital social life,state,NE,Statistical baseline,Online life helps matching,0.0,61.9409875257,0.0,0.0,0.0624712662,0.0,0.0,20537,20537,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",27.1873166434,142.0860576076,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",1.247952421,114.7285197192,60.4909512856,27.1873166434,0.0492603296,2.6785123601,20537,baseline_continuation,95.7050117562,45.0156111111,27.3575378884,,,,,,,,,,,,,,,0.0624712662,3.9122895136,48.9279006247,45.0156111111,,
North Carolina,37,2035,statistical_ridge,online_life_helps_matching,52.9757200148,53.0387199518,0.062999937,0.062999937,0.0129966753,,,,,,,,,,,,,0.062999937,0.062999937,1.0,False,online matching / digital social life,state,NC,Statistical baseline,Online life helps matching,0.0,52.9887166901,0.0,0.0,0.062999937,0.0,0.0,114270,114270,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,160.68239651,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",0.6982822261,127.9219944897,24.0703654334,23.1890035501,0.1242638491,5.763109678,114270,baseline_continuation,113.1512420342,71.644,32.7604020203,,,,,,,,,,,,,,,0.062999937,3.9453977464,75.5893977464,71.644,,
Massachusetts,25,2035,statistical_ridge,online_life_helps_matching,49.0948016667,49.1580659391,0.0632642724,0.0632642724,0.0122004343,,,,,,,,,,,,,0.0632642724,0.0632642724,1.0,False,online matching / digital social life,state,MA,Statistical baseline,Online life helps matching,0.0,49.107002101,0.0,0.0,0.0632642724,0.0,0.0,74617,74617,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",32.0788129322,177.1895606765,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",25.4157543207,134.4142514082,-80.6791205866,32.0788129322,0.0358840649,2.3022364091,74617,baseline_continuation,276.5386709878,73.7343611111,42.7753092683,,,,,,,,,,,,,,,0.0632642724,3.9619518628,77.696312974,73.7343611111,,
Michigan,26,2035,statistical_ridge,online_life_helps_matching,52.7520713165,52.8153355889,0.0632642724,0.0632642724,0.0119861212,,,,,,,,,,,,,0.0632642724,0.0632642724,1.0,False,online matching / digital social life,state,MI,Statistical baseline,Online life helps matching,0.0,52.7640574377,0.0,0.0,0.0632642724,0.0,0.0,102725,102725,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",27.1873166434,139.1682184497,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",4.7716369926,102.6388684005,42.03084746,27.1873166434,0.0484846709,2.6363362016,102725,baseline_continuation,151.7752624896,72.7231388889,36.5293500492,,,,,,,,,,,,,,,0.0632642724,3.9619518628,76.6850907517,72.7231388889,,
Connecticut,09,2035,statistical_ridge,online_life_helps_matching,49.2079394238,49.2712036962,0.0632642724,0.0632642724,0.0122762838,,,,,,,,,,,,,0.0632642724,0.0632642724,1.0,False,online matching / digital social life,state,CT,Statistical baseline,Online life helps matching,0.0,49.2202157076,0.0,0.0,0.0632642724,0.0,0.0,37903,37903,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",32.0788129322,127.5594398547,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",7.9271263253,103.5223706895,18.1956203319,32.0788129322,0.0442357082,2.8380580162,37903,baseline_continuation,162.6085863805,76.7677777778,24.0370691652,,,,,,,,,,,,,,,0.0632642724,3.9619518628,80.7297296406,76.7677777778,,
Wisconsin,55,2035,statistical_ridge,online_life_helps_matching,54.5613078903,54.6248364981,0.0635286078,0.0635286078,0.0122680632,,,,,,,,,,,,,0.0635286078,0.0635286078,1.0,False,online matching / digital social life,state,WI,Statistical baseline,Online life helps matching,0.0,54.5735759535,0.0,0.0,0.0635286078,0.0,0.0,62923,62923,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",27.1873166434,165.9191402569,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",28.2385968382,93.4964361999,76.4360323494,27.1873166434,0.0682366411,3.7103423355,62923,baseline_continuation,129.5361401943,59.7913888889,72.422704057,,,,,,,,,,,,,,,0.0635286078,3.9785059793,63.7698948682,59.7913888889,,
South Dakota,46,2035,statistical_ridge,online_life_helps_matching,68.4074328033,68.4712257464,0.0637929432,0.0637929432,0.0133741687,,,,,,,,,,,,,0.0637929432,0.0637929432,1.0,False,online matching / digital social life,state,SD,Statistical baseline,Online life helps matching,0.0,68.4208069719,0.0,0.0,0.0637929432,0.0,0.0,9617,9617,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",27.1873166434,140.2476924501,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",6.9066739198,113.750342632,46.7451980463,27.1873166434,0.037279239,2.0270449472,9617,baseline_continuation,105.1362142543,61.3743611111,26.4973498181,,,,,,,,,,,,,,,0.0637929432,3.9950600957,65.3694212068,61.3743611111,,
Missouri,29,2035,statistical_ridge,online_life_helps_matching,55.6048167349,55.6694026842,0.0645859494,0.0645859494,0.0128353593,,,,,,,,,,,,,0.0645859494,0.0645859494,1.0,False,online matching / digital social life,state,MO,Statistical baseline,Online life helps matching,0.0,55.6176520941,0.0,0.0,0.0645859494,0.0,0.0,65627,65627,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",27.1873166434,151.5961541798,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",-8.9384790441,140.204477694,86.1119321314,27.1873166434,0.0776337473,4.2213065383,65627,baseline_continuation,104.2776700691,58.7898888889,11.3916764858,,,,,,,,,,,,,,,0.0645859494,4.0447224449,62.8346113338,58.7898888889,,
Maine,23,2035,statistical_ridge,online_life_helps_matching,49.1690041009,49.2338543856,0.0648502848,0.0648502848,0.0125787188,,,,,,,,,,,,,0.0648502848,0.0648502848,1.0,False,online matching / digital social life,state,ME,Statistical baseline,Online life helps matching,0.0,49.1815828197,0.0,0.0,0.0648502848,0.0,0.0,14824,14824,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",32.0788129322,146.1996880786,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",-7.4070186873,112.1841948946,60.9211595128,32.0788129322,0.0868098949,5.5695167586,14824,baseline_continuation,137.0516780262,53.9183055556,34.015493184,,,,,,,,,,,,,,,0.0648502848,4.0612765614,57.9795821169,53.9183055556,,
Vermont,50,2035,statistical_ridge,online_life_helps_matching,45.8058266214,45.871205577,0.0653789556,0.0653789556,0.012039476,,,,,,,,,,,,,0.0653789556,0.0653789556,1.0,False,online matching / digital social life,state,VT,Statistical baseline,Online life helps matching,0.0,45.8178660975,0.0,0.0,0.0653789556,0.0,0.0,6938,6938,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",32.0788129322,138.5690562169,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",-0.0750549137,108.3400321224,38.3381316898,32.0788129322,0.0727440377,4.6670847519,6938,baseline_continuation,149.2716176489,72.2521944444,30.2290240945,,,,,,,,,,,,,,,0.0653789556,4.0943847942,76.3465792386,72.2521944444,,
New Jersey,34,2035,statistical_ridge,online_life_helps_matching,55.2858509204,55.3514942114,0.065643291,0.065643291,0.0133822931,,,,,,,,,,,,,0.065643291,0.065643291,1.0,False,online matching / digital social life,state,NJ,Statistical baseline,Online life helps matching,0.0,55.2992332135,0.0,0.0,0.065643291,0.0,0.0,94383,94383,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",32.0788129322,159.2116547901,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",6.492836834,134.4148880993,10.0382441619,32.0788129322,0.0309618307,1.9864375517,94383,baseline_continuation,144.0689074803,72.1048611111,24.7967666908,,,,,,,,,,,,,,,0.065643291,4.1109389106,76.2158000217,72.1048611111,,
Oregon,41,2035,statistical_ridge,online_life_helps_matching,45.8012090301,45.8668523211,0.065643291,0.065643291,0.0124517367,,,,,,,,,,,,,0.065643291,0.065643291,1.0,False,online matching / digital social life,state,OR,Statistical baseline,Online life helps matching,0.0,45.8136607668,0.0,0.0,0.065643291,0.0,0.0,44395,44395,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",20.3901992706,129.4940140382,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",30.4512207288,78.3110594686,7.662050108,20.3901992706,0.0992141729,4.0459935115,44395,baseline_continuation,215.3596876511,62.5920277778,51.1829545696,,,,,,,,,,,,,,,0.065643291,4.1109389106,66.7029666884,62.5920277778,,
North Dakota,38,2035,statistical_ridge,online_life_helps_matching,64.4614732848,64.5276452466,0.0661719618,0.0661719618,0.0135562393,,,,,,,,,,,,,0.0661719618,0.0661719618,1.0,False,online matching / digital social life,state,ND,Statistical baseline,Online life helps matching,0.0,64.4750295241,0.0,0.0,0.0661719618,0.0,0.0,8404,8404,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",27.1873166434,139.4503532326,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",1.4981104368,113.5785413487,59.0336690492,27.1873166434,0.0514111176,2.7954606645,8404,baseline_continuation,96.1219417826,54.6734722222,25.8718118839,,,,,,,,,,,,,,,0.0661719618,4.1440471435,58.8175193657,54.6734722222,,
New Hampshire,33,2035,statistical_ridge,online_life_helps_matching,47.0503056401,47.1170062727,0.0667006326,0.0667006326,0.0133504289,,,,,,,,,,,,,0.0667006326,0.0667006326,1.0,False,online matching / digital social life,state,NH,Statistical baseline,Online life helps matching,0.0,47.063656069,0.0,0.0,0.0667006326,0.0,0.0,14374,14374,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",32.0788129322,147.9275552418,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",-2.1111688111,112.5667377482,47.2434196431,32.0788129322,0.1156855177,7.42210816,14374,baseline_continuation,145.8780944865,47.7870833333,35.3608174936,,,,,,,,,,,,,,,0.0667006326,4.1771553763,51.9642387096,47.7870833333,,
Wyoming,56,2035,statistical_ridge,online_life_helps_matching,56.5639229043,56.631416543,0.0674936388,0.0674936388,0.0135278629,,,,,,,,,,,,,0.0674936388,0.0674936388,1.0,False,online matching / digital social life,state,WY,Statistical baseline,Online life helps matching,0.0,56.5774507671,0.0,0.0,0.0674936388,0.0,0.0,6199,6199,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",20.3901992706,146.2086504324,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",-2.4525815352,98.552661255,60.0744766152,20.3901992706,0.1587899616,6.4755179191,6199,baseline_continuation,149.9170400487,57.33575,47.6559891774,,,,,,,,,,,,,,,0.0674936388,4.2268177255,61.5625677255,57.33575,,
Alaska,02,2035,statistical_ridge,online_life_helps_matching,62.9074511419,62.9757377869,0.068286645,0.068286645,0.0133749188,,,,,,,,,,,,,0.068286645,0.068286645,1.0,False,online matching / digital social life,state,AK,Statistical baseline,Online life helps matching,0.0,62.9208260607,0.0,0.0,0.068286645,0.0,0.0,6931,6931,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",20.3901992706,119.3034381427,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",2.4401663331,86.4627872796,37.0110902831,20.3901992706,0.0368693783,1.5035479398,6931,baseline_continuation,158.0716198291,70.0044722222,32.8406508632,,,,,,,,,,,,,,,0.068286645,4.2764800748,74.280952297,70.0044722222,,
Minnesota,27,2035,statistical_ridge,online_life_helps_matching,55.0261678702,55.0947188506,0.0685509804,0.0685509804,0.0138182319,,,,,,,,,,,,,0.0685509804,0.0685509804,1.0,False,online matching / digital social life,state,MN,Statistical baseline,Online life helps matching,0.0,55.0399861021,0.0,0.0,0.0685509804,0.0,0.0,59905,59905,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",27.1873166434,97.7213092386,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",33.3086243817,63.3672743155,16.0545113106,27.1873166434,0.0573523698,3.1185140754,59905,baseline_continuation,222.1557722076,68.8613611111,34.3540349231,,,,,,,,,,,,,,,0.0685509804,4.2930341912,73.1543953023,68.8613611111,,
Idaho,16,2035,statistical_ridge,online_life_helps_matching,59.6734107726,59.741961753,0.0685509804,0.0685509804,0.0146953373,,,,,,,,,,,,,0.0685509804,0.0685509804,1.0,False,online matching / digital social life,state,ID,Statistical baseline,Online life helps matching,0.0,59.6881061099,0.0,0.0,0.0685509804,0.0,0.0,20869,20869,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",20.3901992706,147.1861912431,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",-0.4935325072,99.0252912202,56.9725149688,20.3901992706,0.1011907414,4.1265987619,20869,baseline_continuation,153.182121762,50.1606944444,48.1609000229,,,,,,,,,,,,,,,0.0685509804,4.2930341912,54.4537286357,50.1606944444,,
Montana,30,2035,statistical_ridge,online_life_helps_matching,55.5940154733,55.6633594598,0.0693439866,0.0693439866,0.0139473054,,,,,,,,,,,,,0.0693439866,0.0693439866,1.0,False,online matching / digital social life,state,MT,Statistical baseline,Online life helps matching,0.0,55.6079627787,0.0,0.0,0.0693439866,0.0,0.0,11451,11451,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",20.3901992706,140.3966697912,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",-11.862146415,96.7923689419,84.5386058089,20.3901992706,0.0683825748,2.7886686556,11451,baseline_continuation,134.2344319156,52.4865277778,43.6043008493,,,,,,,,,,,,,,,0.0693439866,4.3426965405,56.8292243183,52.4865277778,,
Washington,53,2035,statistical_ridge,online_life_helps_matching,52.1911058933,52.2617715569,0.0706656636,0.0706656636,0.0145450692,,,,,,,,,,,,,0.0706656636,0.0706656636,1.0,False,online matching / digital social life,state,WA,Statistical baseline,Online life helps matching,0.0,52.2056509626,0.0,0.0,0.0706656636,0.0,0.0,82905,82905,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",20.3901992706,174.8228397729,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",14.008563365,113.0325462321,3.5365161254,20.3901992706,0.0646578708,2.6367737411,82905,baseline_continuation,101.0934615733,66.4407222222,61.7902935409,,,,,,,,,,,,,,,0.0706656636,4.4254671226,70.8661893448,66.4407222222,,
Colorado,08,2035,statistical_ridge,online_life_helps_matching,50.7141825821,50.7853769164,0.0711943344,0.0711943344,0.0149053304,,,,,,,,,,,,,0.0711943344,0.0711943344,1.0,False,online matching / digital social life,state,CO,Statistical baseline,Online life helps matching,0.0,50.7290879124,0.0,0.0,0.0711943344,0.0,0.0,62827,62827,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",20.3901992706,234.627818126,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",30.2364964225,145.901514214,23.9076721306,20.3901992706,0.1409260285,5.7470196055,62827,baseline_continuation,245.9571189545,67.9821666667,88.7263039119,,,,,,,,,,,,,,,0.0711943344,4.4585753554,72.4407420221,67.9821666667,,
Utah,49,2035,statistical_ridge,online_life_helps_matching,63.4304354619,63.5040088149,0.073573353,0.073573353,0.0157318673,,,,,,,,,,,,,0.073573353,0.073573353,1.0,False,online matching / digital social life,state,UT,Statistical baseline,Online life helps matching,0.0,63.4461673292,0.0,0.0,0.073573353,0.0,0.0,36778,36778,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",20.3901992706,153.6804701987,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",16.8457731744,102.1647787578,27.7116631584,20.3901992706,0.0920021377,3.7518838432,36778,baseline_continuation,182.0809645646,87.0508055555,51.515691441,,,,,,,,,,,,,,,0.073573353,4.6075624032,91.6583679587,87.0508055555,,
