state_name,state_fips,year,model,scenario,reference_path,scenario_path,scenario_difference,scenario_shift_component,legacy_model_scenario_difference,remote_work_share,remote_work_time_saved,digital_media_minutes_narrow,screen_leisure_minutes_broad,in_person_social_minutes,care_burden_minutes,contribution_remote_work_time_saved,contribution_remote_work_share,contribution_digital_media_minutes_narrow,contribution_screen_leisure_minutes_broad,contribution_in_person_social_minutes,contribution_care_burden_minutes,scenario_adjustment_pre_lag,scenario_adjustment_post_lag,recursive_lag_multiplier,clamping_flag,main_driver,geography_type,state_abbr,model_label,scenario_label,manual_adjustment_component,legacy_model_scenario_path,mechanism_remote_work_flexibility,mechanism_digital_distraction,mechanism_online_matching,mechanism_in_person_social,mechanism_care_burden,sample_size,respondent_count_unweighted,commute_minutes_quality_state_year,commute_minutes_source_state_year,mean_commute_minutes_state_year,reference_care_burden_minutes_state_year,reference_commute_minutes_quality_state_year,reference_commute_minutes_source_state_year,reference_digital_media_minutes_narrow_state_year,reference_household_work_minutes_state_year,reference_in_person_social_minutes_state_year,reference_mean_commute_minutes_state_year,reference_remote_work_share_state_year,reference_remote_work_time_saved_roundtrip_minutes_state_year,reference_sample_size,reference_scenario_name,reference_screen_leisure_minutes_broad_state_year,reference_search_interest_online_dating_state_year,reference_unpaid_care_minutes_state_year,delta_remote_work_time_saved,delta_remote_work_share,reference_remote_work_share,reference_remote_work_time_saved,remote_work_scenario_adjustment_formula,remote_work_scenario_calibration_level,remote_work_scenario_beta_remote,remote_work_time_saved_unit,delta_screen_leisure_minutes_broad,reference_screen_leisure_minutes_broad,delta_digital_media_minutes_narrow,reference_digital_media_minutes_narrow,delta_in_person_social_minutes,reference_in_person_social_minutes,contribution_dating_search_interest,delta_dating_search_interest,dating_search_interest,reference_dating_search_interest,delta_care_burden_minutes,reference_care_burden_minutes
New Jersey,34,2035,statistical_ridge,remote_work_saves_time,55.2858509204,55.3966036519,0.1107527314,0.1107527314,-0.6682823309,0.0475237593,3.0490115688,,,,,0.1107527314,,,,,,0.1107527314,0.1107527314,1.0,False,remote-work time saved,state,NJ,Statistical baseline,Remote work saves time,0.0,54.6175685896,0.1107527314,0.0,0.0,0.0,0.0,94383,94383,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",32.0788129322,159.2116547901,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",6.492836834,134.4148880993,10.0382441619,32.0788129322,0.0309618307,1.9864375517,94383,baseline_continuation,144.0689074803,72.1048611111,24.7967666908,1.0625740171,0.0165619286,0.0309618307,1.9864375517,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Nevada,32,2035,statistical_ridge,remote_work_saves_time,51.0509619948,51.162503946,0.1115419512,0.1115419512,-0.5660243527,0.1273332322,5.1926999577,,,,,0.1115419512,,,,,,0.1115419512,0.1115419512,1.0,False,remote-work time saved,state,NV,Statistical baseline,Remote work saves time,0.0,50.4849376421,0.1115419512,0.0,0.0,0.0,0.0,31470,31470,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",20.3901992706,126.7196616464,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",14.0978435931,89.1500391805,10.9033607573,20.3901992706,0.1010915593,4.122554079,31470,baseline_continuation,177.501081929,73.4521666667,37.569622466,1.0701458788,0.0262416729,0.1010915593,4.122554079,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Iowa,19,2035,statistical_ridge,remote_work_saves_time,59.0078680007,59.120891177,0.1130231763,0.1130231763,-0.5222780603,0.0743108017,4.0406225897,,,,,0.1130231763,,,,,,0.1130231763,0.1130231763,1.0,False,remote-work time saved,state,IA,Statistical baseline,Remote work saves time,0.0,58.4855899404,0.1130231763,0.0,0.0,0.0,0.0,33759,33759,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",27.1873166434,185.7986469888,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",8.3282330536,171.3836982288,40.6150879246,27.1873166434,0.054368471,2.9562656726,33759,baseline_continuation,179.7335795271,58.5502777778,14.41494876,1.0843569171,0.0199423307,0.054368471,2.9562656726,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Delaware,10,2035,statistical_ridge,remote_work_saves_time,53.4165702111,53.5314290896,0.1148588785,0.1148588785,-0.7054482748,0.090197578,4.1831839119,,,,,0.1148588785,,,,,,0.1148588785,0.1148588785,1.0,False,remote-work time saved,state,DE,Statistical baseline,Remote work saves time,0.0,52.7111219363,0.1148588785,0.0,0.0,0.0,0.0,9876,9876,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,142.5378196227,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",11.8035982331,114.2361435567,44.9073603897,23.1890035501,0.0664369872,3.0812150636,9876,baseline_continuation,116.535777778,64.0902222222,28.301676066,1.1019688483,0.0237605908,0.0664369872,3.0812150636,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Texas,48,2035,statistical_ridge,remote_work_saves_time,58.6732551777,58.7915195434,0.1182643657,0.1182643657,-0.6727663136,0.1004194172,4.6572524458,,,,,0.1182643657,,,,,,0.1182643657,0.1182643657,1.0,False,remote-work time saved,state,TX,Statistical baseline,Remote work saves time,0.0,58.0004888641,0.1182643657,0.0,0.0,0.0,0.0,292272,292272,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,147.1357125105,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",6.5304498415,127.1491075708,48.8542119529,23.1890035501,0.0759543412,3.5226109745,292272,baseline_continuation,160.8331165194,54.2386111111,19.9866049397,1.1346414713,0.0244650761,0.0759543412,3.5226109745,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Idaho,16,2035,statistical_ridge,remote_work_saves_time,59.6734107726,59.7931586046,0.1197478321,0.1197478321,-0.648623627,0.1293629529,5.2754727743,,,,,0.1197478321,,,,,,0.1197478321,0.1197478321,1.0,False,remote-work time saved,state,ID,Statistical baseline,Remote work saves time,0.0,59.0247871456,0.1197478321,0.0,0.0,0.0,0.0,20869,20869,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",20.3901992706,147.1861912431,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",-0.4935325072,99.0252912202,56.9725149688,20.3901992706,0.1011907414,4.1265987619,20869,baseline_continuation,153.182121762,50.1606944444,48.1609000229,1.1488740124,0.0281722115,0.1011907414,4.1265987619,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Massachusetts,25,2035,statistical_ridge,remote_work_saves_time,49.0948016667,49.2190228699,0.1242212032,0.1242212032,-0.7292797359,0.0544600645,3.4940284418,,,,,0.1242212032,,,,,,0.1242212032,0.1242212032,1.0,False,remote-work time saved,state,MA,Statistical baseline,Remote work saves time,0.0,48.3655219308,0.1242212032,0.0,0.0,0.0,0.0,74617,74617,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",32.0788129322,177.1895606765,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",25.4157543207,134.4142514082,-80.6791205866,32.0788129322,0.0358840649,2.3022364091,74617,baseline_continuation,276.5386709878,73.7343611111,42.7753092683,1.1917920327,0.0185759996,0.0358840649,2.3022364091,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Illinois,17,2035,statistical_ridge,remote_work_saves_time,52.8101283824,52.9344257844,0.124297402,0.124297402,-0.639007736,0.0781909959,4.2516067284,,,,,0.124297402,,,,,,0.124297402,0.124297402,1.0,False,remote-work time saved,state,IL,Statistical baseline,Remote work saves time,0.0,52.1711206464,0.124297402,0.0,0.0,0.0,0.0,128970,128970,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",27.1873166434,182.6496025488,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",17.9882837198,143.6329751626,-13.4378916428,27.1873166434,0.0562593888,3.0590836361,128970,baseline_continuation,103.1912715242,66.0580555556,39.0166273862,1.1925230923,0.0219316071,0.0562593888,3.0590836361,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Utah,49,2035,statistical_ridge,remote_work_saves_time,63.4304354619,63.5556736581,0.1252381962,0.1252381962,-0.7781458427,0.1214660277,4.9534330194,,,,,0.1252381962,,,,,,0.1252381962,0.1252381962,1.0,False,remote-work time saved,state,UT,Statistical baseline,Remote work saves time,0.0,62.6522896193,0.1252381962,0.0,0.0,0.0,0.0,36778,36778,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",20.3901992706,153.6804701987,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",16.8457731744,102.1647787578,27.7116631584,20.3901992706,0.0920021377,3.7518838432,36778,baseline_continuation,182.0809645646,87.0508055555,51.515691441,1.2015491762,0.02946389,0.0920021377,3.7518838432,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Virginia,51,2035,statistical_ridge,remote_work_saves_time,52.1179111455,52.2434955146,0.1255843691,0.1255843691,-0.7811468725,0.0970013168,4.4987277609,,,,,0.1255843691,,,,,,0.1255843691,0.1255843691,1.0,False,remote-work time saved,state,VA,Statistical baseline,Remote work saves time,0.0,51.3367642731,0.1255843691,0.0,0.0,0.0,0.0,89404,89404,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,147.1838918643,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",19.928007148,116.2305524762,33.2617099061,23.1890035501,0.0710219686,3.2938573634,89404,baseline_continuation,162.7824305581,55.0737222222,30.9533393882,1.2048703975,0.0259793482,0.0710219686,3.2938573634,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Arkansas,05,2035,statistical_ridge,remote_work_saves_time,56.2511323016,56.3776068075,0.1264745059,0.1264745059,-0.5072619754,0.1309429206,6.0728717017,,,,,0.1264745059,,,,,,0.1264745059,0.1264745059,1.0,False,remote-work time saved,state,AR,Statistical baseline,Remote work saves time,0.0,55.7438703262,0.1264745059,0.0,0.0,0.0,0.0,32279,32279,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,130.7371136029,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",4.2920994273,108.5257673824,50.0294203376,23.1890035501,0.1047794318,4.8594612326,32279,baseline_continuation,104.0166131017,43.6968333333,22.2113462204,1.2134104691,0.0261634888,0.1047794318,4.8594612326,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Minnesota,27,2035,statistical_ridge,remote_work_saves_time,55.0261678702,55.1539723405,0.1278044702,0.1278044702,-0.6801853564,0.0799027802,4.3446843699,,,,,0.1278044702,,,,,,0.1278044702,0.1278044702,1.0,False,remote-work time saved,state,MN,Statistical baseline,Remote work saves time,0.0,54.3459825138,0.1278044702,0.0,0.0,0.0,0.0,59905,59905,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",27.1873166434,97.7213092386,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",33.3086243817,63.3672743155,16.0545113106,27.1873166434,0.0573523698,3.1185140754,59905,baseline_continuation,222.1557722076,68.8613611111,34.3540349231,1.2261702945,0.0225504104,0.0573523698,3.1185140754,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Wisconsin,55,2035,statistical_ridge,remote_work_saves_time,54.5613078903,54.6913213277,0.1300134374,0.1300134374,-0.5739647529,0.0911768118,4.9577057068,,,,,0.1300134374,,,,,,0.1300134374,0.1300134374,1.0,False,remote-work time saved,state,WI,Statistical baseline,Remote work saves time,0.0,53.9873431374,0.1300134374,0.0,0.0,0.0,0.0,62923,62923,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",27.1873166434,165.9191402569,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",28.2385968382,93.4964361999,76.4360323494,27.1873166434,0.0682366411,3.7103423355,62923,baseline_continuation,129.5361401943,59.7913888889,72.422704057,1.2473633713,0.0229401707,0.0682366411,3.7103423355,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Connecticut,09,2035,statistical_ridge,remote_work_saves_time,49.2079394238,49.3381346962,0.1301952724,0.1301952724,-0.670573679,0.0637050682,4.0871659322,,,,,0.1301952724,,,,,,0.1301952724,0.1301952724,1.0,False,remote-work time saved,state,CT,Statistical baseline,Remote work saves time,0.0,48.5373657449,0.1301952724,0.0,0.0,0.0,0.0,37903,37903,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",32.0788129322,127.5594398547,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",7.9271263253,103.5223706895,18.1956203319,32.0788129322,0.0442357082,2.8380580162,37903,baseline_continuation,162.6085863805,76.7677777778,24.0370691652,1.249107916,0.01946936,0.0442357082,2.8380580162,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Oregon,41,2035,statistical_ridge,remote_work_saves_time,45.8012090301,45.9317265603,0.1305175302,0.1305175302,-0.7722067616,0.1299200938,5.298193205,,,,,0.1305175302,,,,,,0.1305175302,0.1305175302,1.0,False,remote-work time saved,state,OR,Statistical baseline,Remote work saves time,0.0,45.0290022685,0.1305175302,0.0,0.0,0.0,0.0,44395,44395,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",20.3901992706,129.4940140382,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",30.4512207288,78.3110594686,7.662050108,20.3901992706,0.0992141729,4.0459935115,44395,baseline_continuation,215.3596876511,62.5920277778,51.1829545696,1.2521996936,0.0307059209,0.0992141729,4.0459935115,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Arizona,04,2035,statistical_ridge,remote_work_saves_time,51.5214272843,51.6529547377,0.1315274534,0.1315274534,-0.7818577764,0.1332218293,5.4328392931,,,,,0.1315274534,,,,,,0.1315274534,0.1315274534,1.0,False,remote-work time saved,state,AZ,Statistical baseline,Remote work saves time,0.0,50.7395695079,0.1315274534,0.0,0.0,0.0,0.0,75745,75745,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",20.3901992706,114.0009811885,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",5.6034363221,73.9549855973,30.8068952845,20.3901992706,0.102278311,4.1709502844,75745,baseline_continuation,186.138253942,54.7153611111,40.0459955913,1.2618890086,0.0309435183,0.102278311,4.1709502844,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Wyoming,56,2035,statistical_ridge,remote_work_saves_time,56.5639229043,56.7007301586,0.1368072543,0.1368072543,-0.5184892208,0.1909756207,7.788061925,,,,,0.1368072543,,,,,,0.1368072543,0.1368072543,1.0,False,remote-work time saved,state,WY,Statistical baseline,Remote work saves time,0.0,56.0454336835,0.1368072543,0.0,0.0,0.0,0.0,6199,6199,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",20.3901992706,146.2086504324,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",-2.4525815352,98.552661255,60.0744766152,20.3901992706,0.1587899616,6.4755179191,6199,baseline_continuation,149.9170400487,57.33575,47.6559891774,1.3125440058,0.0321856591,0.1587899616,6.4755179191,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Missouri,29,2035,statistical_ridge,remote_work_saves_time,55.6048167349,55.741849339,0.1370326041,0.1370326041,-0.5723836976,0.1018124122,5.5360125753,,,,,0.1370326041,,,,,,0.1370326041,0.1370326041,1.0,False,remote-work time saved,state,MO,Statistical baseline,Remote work saves time,0.0,55.0324330372,0.1370326041,0.0,0.0,0.0,0.0,65627,65627,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",27.1873166434,151.5961541798,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",-8.9384790441,140.204477694,86.1119321314,27.1873166434,0.0776337473,4.2213065383,65627,baseline_continuation,104.2776700691,58.7898888889,11.3916764858,1.314706037,0.0241786649,0.0776337473,4.2213065383,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Ohio,39,2035,statistical_ridge,remote_work_saves_time,55.9716993312,56.1095375943,0.1378382631,0.1378382631,-0.5805039306,0.1005335627,5.4664756029,,,,,0.1378382631,,,,,,0.1378382631,0.1378382631,1.0,False,remote-work time saved,state,OH,Statistical baseline,Remote work saves time,0.0,55.3911954006,0.1378382631,0.0,0.0,0.0,0.0,122052,122052,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",27.1873166434,126.2904245816,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",-10.3482320138,98.8452024263,31.9546745377,27.1873166434,0.0762127436,4.144039984,122052,baseline_continuation,15.6682077336,61.6491388889,27.4452221553,1.3224356188,0.0243208191,0.0762127436,4.144039984,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Mississippi,28,2035,statistical_ridge,remote_work_saves_time,54.5298637481,54.6694532089,0.1395894608,0.1395894608,-0.4381037777,0.1478655196,6.8577081172,,,,,0.1395894608,,,,,,0.1395894608,0.1395894608,1.0,False,remote-work time saved,state,MS,Statistical baseline,Remote work saves time,0.0,54.0917599704,0.1395894608,0.0,0.0,0.0,0.0,29938,29938,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,130.357422798,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",8.8976919999,108.9035849117,46.1151737046,23.1890035501,0.1189889704,5.5184713131,29938,baseline_continuation,111.6926007228,60.6266666667,21.4538378863,1.3392368041,0.0288765492,0.1189889704,5.5184713131,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Georgia,13,2035,statistical_ridge,remote_work_saves_time,56.1829950224,56.3266374651,0.1436424427,0.1436424427,-0.7360411395,0.1329479884,6.165862752,,,,,0.1436424427,,,,,,0.1436424427,0.1436424427,1.0,False,remote-work time saved,state,GA,Statistical baseline,Remote work saves time,0.0,55.446953883,0.1436424427,0.0,0.0,0.0,0.0,111824,111824,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,133.3335522041,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",10.436133699,85.5593806119,55.1601510712,23.1890035501,0.1032330082,4.7877411893,111824,baseline_continuation,101.1891929423,60.3840555556,47.7741715922,1.3781215627,0.0297149802,0.1032330082,4.7877411893,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Tennessee,47,2035,statistical_ridge,remote_work_saves_time,55.2673667661,55.411170471,0.1438037049,0.1438037049,-0.6605308661,0.1458685961,6.7650947842,,,,,0.1438037049,,,,,,0.1438037049,0.1438037049,1.0,False,remote-work time saved,state,TN,Statistical baseline,Remote work saves time,0.0,54.6068359001,0.1438037049,0.0,0.0,0.0,0.0,74913,74913,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,164.0275375361,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",0.7929346847,127.0003207308,76.2269551095,23.1890035501,0.1161202559,5.3854260541,74913,baseline_continuation,82.7817664795,61.4042222222,37.0272168053,1.3796687301,0.0297483401,0.1161202559,5.3854260541,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Colorado,08,2035,statistical_ridge,remote_work_saves_time,50.7141825821,50.8581774216,0.1439948395,0.1439948395,-0.8014753095,0.1748026591,7.1285221028,,,,,0.1439948395,,,,,,0.1439948395,0.1439948395,1.0,False,remote-work time saved,state,CO,Statistical baseline,Remote work saves time,0.0,49.9127072726,0.1439948395,0.0,0.0,0.0,0.0,62827,62827,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",20.3901992706,234.627818126,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",30.2364964225,145.901514214,23.9076721306,20.3901992706,0.1409260285,5.7470196055,62827,baseline_continuation,245.9571189545,67.9821666667,88.7263039119,1.3815024973,0.0338766306,0.1409260285,5.7470196055,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Rhode Island,44,2035,statistical_ridge,remote_work_saves_time,47.4372097518,47.5928943194,0.1556845676,0.1556845676,-0.5879744047,0.0987377105,6.3347770885,,,,,0.1556845676,,,,,,0.1556845676,0.1556845676,1.0,False,remote-work time saved,state,RI,Statistical baseline,Remote work saves time,0.0,46.8492353471,0.1556845676,0.0,0.0,0.0,0.0,10239,10239,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",32.0788129322,128.4007136593,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",-0.1079794049,103.615288502,31.8299146988,32.0788129322,0.0754566893,4.8411220402,10239,baseline_continuation,149.2167434968,64.5291388889,24.7854251573,1.4936550484,0.0232810212,0.0754566893,4.8411220402,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
North Carolina,37,2035,statistical_ridge,remote_work_saves_time,52.9757200148,53.1331372974,0.1574172826,0.1574172826,-0.7641961137,0.1568283986,7.2733885859,,,,,0.1574172826,,,,,,0.1574172826,0.1574172826,1.0,False,remote-work time saved,state,NC,Statistical baseline,Remote work saves time,0.0,52.2115239011,0.1574172826,0.0,0.0,0.0,0.0,114270,114270,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",23.1890035501,160.68239651,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",0.6982822261,127.9219944897,24.0703654334,23.1890035501,0.1242638491,5.763109678,114270,baseline_continuation,113.1512420342,71.644,32.7604020203,1.510278908,0.0325645495,0.1242638491,5.763109678,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Pennsylvania,42,2035,statistical_ridge,remote_work_saves_time,50.9222298757,51.0843231148,0.1620932391,0.1620932391,-0.6752611356,0.0929286086,5.9620789002,,,,,0.1620932391,,,,,,0.1620932391,0.1620932391,1.0,False,remote-work time saved,state,PA,Statistical baseline,Remote work saves time,0.0,50.2469687402,0.1620932391,0.0,0.0,0.0,0.0,134347,134347,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",32.0788129322,95.3462835445,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",21.996915534,70.2500780245,31.3063995778,32.0788129322,0.0686892366,4.4069383452,134347,baseline_continuation,106.121280725,64.2384722222,25.0962055201,1.555140555,0.0242393719,0.0686892366,4.4069383452,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
Vermont,50,2035,statistical_ridge,remote_work_saves_time,45.8058266214,45.9767055058,0.1708788843,0.1708788843,-0.713117398,0.0982972122,6.3065157638,,,,,0.1708788843,,,,,,0.1708788843,0.1708788843,1.0,False,remote-work time saved,state,VT,Statistical baseline,Remote work saves time,0.0,45.0927092234,0.1708788843,0.0,0.0,0.0,0.0,6938,6938,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",32.0788129322,138.5690562169,region_fallback,"Filled from a region-year commute proxy built from ATUS commuting minutes, rescaled so the national mean matches the 25-minute dashboard anchor.",-0.0750549137,108.3400321224,38.3381316898,32.0788129322,0.0727440377,4.6670847519,6938,baseline_continuation,149.2716176489,72.2521944444,30.2290240945,1.639431012,0.0255531745,0.0727440377,4.6670847519,delta_remote_work_time_saved_only,conservative,0.256923795,average round-trip commute minutes saved per employed worker per workday,,,,,,,,,,,,
